ASPM : Airport Efficiency : Daily Configuration By Hour Report,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
From 5/1/2019 To 9/30/2019 ; Airport=IAD,,,,,,,,,,,,,,,,,,,,,,,,
Airport,Scheduled,Local,Scheduled,Scheduled,Actual,Actual,Actual,ADR+,Runway,Approach,Average,Average,Temp,Wind,Wind,Ceiling,Visibility,Airport,Airport,,,,,
,Departure,Hour,Departures,Arrivals,Departures,Arrivals,Total,Cap,Configuration,Condition,Taxi Out,Taxi In,(F),Dir,Speed,(100ft),(Stat,Weather,Weather,,,,,
IAD,6/14/2019,7,8,40,14,37,51,144,"1C, 1L, 1R | 1R, 30",VAC,15.08,6.54,64,270,14,150,10,,None,,,,,
IAD,6/14/2019,8,63,3,51,11,62,144,"1C, 1L, 1R | 1R, 30",VAC,18.77,5,64,270,14,150,10,,None,,,,,
IAD,6/14/2019,9,6,4,25,9,34,144,"1C, 1L, 1R | 1R, 30",VAC,17.14,5.33,64,290,15,150,10,,None,,,,,
IAD,6/14/2019,10,6,5,13,20,33,144,"1C, 1L, 1R | 1R, 30",VAC,16.6,5.38,66,300,19,170,10,,None,,,,,
IAD,6/14/2019,11,4,55,12,47,59,144,"1C, 1L, 1R | 1R, 30",VAC,14,5.76,69,310,17,999,9,,None,,,,,
IAD,6/14/2019,12,46,4,30,14,44,144,"1C, 1L, 1R | 1R, 30",VAC,21.66,6.3,71,290,18,999,10,,None,,,,,
IAD,6/14/2019,13,19,7,52,19,71,144,"1C, 1L, 1R | 1R, 30",VAC,19.58,6.92,73,310,22,999,10,,None,,,,,
IAD,6/14/2019,14,3,15,15,24,39,144,"1C, 1L, 1R | 1R, 30",VAC,15.82,6.4,75,300,17,999,10,,None,,,,,
IAD,6/14/2019,15,6,35,14,55,69,144,"1C, 1L, 1R | 1R, 30",VAC,19.4,6.58,75,310,17,999,10,,None,,,,,
IAD,6/14/2019,16,9,63,28,51,79,144,"1C, 1L, 1R | 1R, 30",VAC,16.91,8,75,300,14,999,10,,None,,,,,
IAD,6/14/2019,17,87,4,67,15,82,144,"1C, 1L, 1R | 1R, 30",VAC,21.59,7.42,75,300,16,999,10,,None,,,,,
IAD,6/14/2019,18,12,9,44,20,64,144,"1C, 1L, 1R | 1R, 30",VAC,19.93,5.38,75,300,10,999,10,,None,,,,,
IAD,6/14/2019,19,11,14,17,22,39,144,"1C, 1L, 1R | 1R, 30",VAC,18.73,5.29,73,200,3,999,10,,None,,,,,
IAD,6/14/2019,20,5,21,10,39,49,144,"1C, 1L, 1R | 1R, 30",VAC,14.67,5.43,69,250,3,999,10,,None,,,,,
IAD,6/14/2019,21,3,42,11,29,40,144,"1C, 1L, 1R | 1R, 30",VAC,14.6,5.93,55,120,4,250,10,,None,,,,,
IAD,6/14/2019,22,50,8,52,9,61,144,"1C, 1L, 1R | 1R, 30",VAC,18.8,5.44,55,120,4,250,10,,None,,,,,
IAD,6/14/2019,23,2,6,6,8,14,144,"1C, 1L, 1R | 1R, 30",VAC,15.67,4.57,60,140,4,250,10,,None,,,,,
IAD,6/15/2019,0,0,5,2,9,11,144,"1C, 1L, 1R | 1R, 30",VAC,0,5,55,0,0,250,10,,None,,,,,
IAD,6/15/2019,1,0,0,1,1,2,144,"1C, 1L, 1R | 1R, 30",VAC,12,0,57,180,4,250,10,,None,,,,,
IAD,6/15/2019,2,0,1,2,3,5,144,"1C, 1L, 1R | 1R, 30",VAC,18,5,57,190,6,250,10,,None,,,,,
IAD,6/15/2019,3,0,0,0,0,0,144,"1C, 1L, 1R | 1R, 30",VAC,0,5,57,170,6,250,10,,None,,,,,
IAD,6/15/2019,4,1,1,1,2,3,144,"1C, 1L, 1R | 1R, 30",VAC,11,5,55,0,0,999,10,,None,,,,,
IAD,6/15/2019,5,2,4,2,5,7,144,"1C, 1L, 1R | 1R, 30",VAC,16,4.67,57,190,5,250,10,,None,,,,,
IAD,6/15/2019,6,9,7,9,11,20,143,"19C, 19L, 19R | 19L, 30",VAC,13,4.89,57,190,5,250,10,,None,,,,,
IAD,6/15/2019,7,6,37,7,35,42,140,"19C, 19L, 19R | 19L, 30",VAC,11,6,62,190,6,180,10,,None,,,,,
IAD,6/15/2019,8,63,2,44,16,60,140,"19C, 19L, 19R | 19L, 30",VAC,23.17,4.5,62,190,5,140,10,,None,,,,,
IAD,6/15/2019,9,6,3,30,7,37,140,"19C, 19L, 19R | 19L, 30",VAC,18.29,5,62,190,5,140,10,,None,,,,,
IAD,6/15/2019,10,5,5,9,15,24,140,"19C, 19L, 19R | 19L, 30",VAC,16.11,5.86,73,210,8,120,10,,None,,,,,
IAD,6/15/2019,11,4,53,7,46,53,140,"19C, 19L, 19R | 19L, 30",VAC,18.4,6,73,210,8,120,10,,None,,,,,
IAD,6/15/2019,12,45,5,34,10,44,140,"19C, 19L, 19R | 19L, 30",VAC,16.82,7,77,190,12,120,10,,None,,,,,
IAD,6/15/2019,13,18,8,35,13,48,140,"19C, 19L, 19R | 19L, 30",VAC,14.52,6,78,200,10,150,10,,None,,,,,
IAD,6/15/2019,14,3,14,7,32,39,140,"19C, 19L, 19R | 19L, 30",VAC,13.67,5.68,80,180,13,130,10,,None,,,,,
IAD,6/15/2019,15,7,34,12,28,40,140,"19C, 19L, 19R | 19L, 30",VAC,22.36,5.68,80,180,13,130,10,,None,,,,,
IAD,6/15/2019,16,7,60,27,20,47,140,"19C, 19L, 19R | 19L, 30",VAC,19,6.57,80,190,10,140,10,,None,,,,,
IAD,6/15/2019,17,83,4,27,25,52,140,"19C, 19L, 19R | 19L, 30",VAC,19.09,5.43,80,190,10,140,10,,None,,,,,
IAD,6/15/2019,18,13,7,38,40,78,140,"19C, 19L, 19R | 19L, 30",VAC,20,9.4,80,190,14,170,10,,None,,,,,
IAD,6/15/2019,19,8,11,40,15,55,140,"19C, 19L, 19R | 19L, 30",VAC,25.89,6.14,77,200,12,999,10,,None,,,,,
IAD,6/15/2019,20,3,20,10,25,35,140,"19C, 19L, 19R | 19L, 30",VAC,12.67,5.76,75,180,7,999,10,,None,,,,,
IAD,6/15/2019,21,3,40,7,23,30,140,"19C, 19L, 19R | 19L, 30",VAC,16.33,5.37,73,180,8,999,10,,None,,,,,
IAD,6/15/2019,22,47,6,37,13,50,140,"19C, 19L, 19R | 19L, 30",VAC,17.09,5.8,71,190,9,999,10,,None,,,,,
IAD,6/15/2019,23,2,7,14,8,22,140,"19C, 19L, 19R | 19L, 30",VAC,14,5.3,71,200,8,999,10,,None,,,,,
IAD,6/16/2019,0,0,5,3,7,10,140,"19C, 19L, 19R | 19L, 30",VAC,0,5.2,69,190,10,230,10,,None,,,,,
IAD,6/16/2019,1,1,0,0,3,3,140,"19C, 19L, 19R | 19L, 30",VAC,23,0,69,190,8,120,10,,None,,,,,
IAD,6/16/2019,2,1,1,1,4,5,140,"19C, 19L, 19R | 19L, 30",VAC,24.5,5,69,190,8,120,10,,None,,,,,
IAD,6/16/2019,3,0,0,2,2,4,140,"19C, 19L, 19R | 19L, 30",VAC,0,0,69,190,7,140,10,,None,,,,,
IAD,6/16/2019,4,1,0,2,1,3,140,"19C, 19L, 19R | 19L, 30",VAC,12,5,66,180,8,160,10,,None,,,,,
IAD,6/16/2019,5,3,6,0,6,6,139,"19C, 19L, 19R | 19L, 30",VAC,13,4.6,66,180,8,160,10,,None,,,,,
IAD,6/16/2019,6,11,6,14,10,24,137,"19C, 19L, 19R | 19L, 30",VAC,12.82,4.43,66,180,10,250,10,,None,,,,,
IAD,6/16/2019,7,5,40,7,28,35,137,"19C, 19L, 19R | 19L, 30",VAC,20.75,5.29,71,190,11,100,10,,None,,,,,
IAD,6/16/2019,8,63,2,49,8,57,137,"19C, 19L, 19R | 19L, 30",VAC,18.48,4.4,71,190,11,100,10,,None,,,,,
IAD,6/16/2019,9,5,3,24,8,32,137,"19C, 19L, 19R | 19L, 30",VAC,17.29,4.75,73,200,10,120,10,,None,,,,,
IAD,6/16/2019,10,5,5,6,13,19,137,"19C, 19L, 19R | 19L, 30",VAC,13.17,4.83,77,200,9,70,10,-RA,Moderate,,,,,
IAD,6/16/2019,11,5,55,8,46,54,137,"19C, 19L, 19R | 19L, 30",VAC,13.83,5.64,77,200,9,70,10,-RA,Moderate,,,,,
IAD,6/16/2019,12,47,5,30,13,43,137,"19C, 19L, 19R | 19L, 30",VAC,19.67,9.86,82,210,10,250,10,,None,,,,,
IAD,6/16/2019,13,19,7,41,15,56,113,"19C, 19L | 19L, 30",VAC,16.89,6.33,84,170,12,250,10,,None,,,,,
IAD,6/16/2019,14,3,15,13,33,46,113,"19C, 19L | 19L, 30",VAC,14.4,7.67,84,200,12,250,10,,None,,,,,
IAD,6/16/2019,15,6,35,13,34,47,113,"19C, 19L | 19L, 30",VAC,17.13,6.84,84,190,8,250,10,,None,,,,,
IAD,6/16/2019,16,10,65,13,55,68,113,"19C, 19L | 19L, 30",VAC,18.2,6.57,84,210,9,250,10,,None,,,,,
IAD,6/16/2019,17,87,4,51,14,65,113,"19C, 19L | 19L, 30",VAC,24,6.33,86,220,10,250,10,,None,,,,,
IAD,6/16/2019,18,14,10,46,17,63,113,"19C, 19L | 19L, 30",VAC,21.94,5.29,84,200,7,250,10,,None,,,,,
IAD,6/16/2019,19,11,12,13,16,29,113,"19C, 19L | 19L, 30",VAC,23.67,5.88,82,210,6,999,10,,None,,,,,
IAD,6/16/2019,20,4,20,14,34,48,113,"19C, 19L | 19L, 30",VAC,21.33,6.39,80,210,7,80,10,,None,,,,,
IAD,6/16/2019,21,2,43,8,28,36,113,"19C, 19L | 19L, 30",VAC,20,5.75,80,200,7,90,10,,None,,,,,
IAD,6/16/2019,22,53,8,36,19,55,113,"19C, 19L | 19L, 30",VAC,21.7,5.75,78,200,8,80,10,,None,,,,,
IAD,6/16/2019,23,2,7,18,9,27,113,"19C, 19L | 19L, 30",VAC,21.5,4.38,78,200,8,80,10,,None,,,,,
IAD,6/17/2019,0,0,6,6,7,13,113,"19C, 19L | 19L, 30",VAC,31,4.75,75,200,6,250,10,,None,,,,,
IAD,6/17/2019,1,0,0,0,0,0,113,"19C, 19L | 19L, 30",VAC,0,0,75,210,5,70,10,,None,,,,,
IAD,6/17/2019,2,0,0,0,1,1,113,"19C, 19L | 19L, 30",VAC,0,5,75,30,5,60,10,,None,,,,,
IAD,6/17/2019,3,0,1,0,1,1,113,"19C, 19L | 19L, 30",VAC,0,0,75,30,5,60,10,,None,,,,,
IAD,6/17/2019,4,1,1,2,1,3,113,"19C, 19L | 19L, 30",VAC,17,0,68,70,4,150,10,,None,,,,,
IAD,6/17/2019,5,2,5,1,4,5,127,"19C, 19L, 19R | 19L, 30",VAC,20.33,3.8,68,70,4,150,10,,None,,,,,
IAD,6/17/2019,6,9,7,16,8,24,140,"19C, 19L, 19R | 19L, 30",VAC,15.46,5.29,77,330,3,75,10,,None,,,,,
IAD,6/17/2019,7,8,39,9,40,49,140,"19C, 19L, 19R | 19L, 30",VAC,15.44,5.32,77,330,3,75,10,,None,,,,,
IAD,6/17/2019,8,64,3,56,9,65,142,"1C, 1L, 1R | 1R, 30",VAC,19.91,5.5,80,40,3,250,10,,None,,,,,
IAD,6/17/2019,9,6,3,23,12,35,144,"1C, 1L, 1R | 1R, 30",VAC,17.71,5,82,0,0,250,10,,None,,,,,
IAD,6/17/2019,10,5,6,10,21,31,144,"1C, 1L, 1R | 1R, 30",VAC,15.22,4.67,82,220,5,250,10,,None,,,,,
IAD,6/17/2019,11,5,55,14,46,60,144,"1C, 1L, 1R | 1R, 30",VAC,14.71,5.77,87,190,6,170,10,,None,,,,,
IAD,6/17/2019,12,46,4,35,15,50,140,"19C, 19L, 19R | 19L, 30",VAC,18.67,5.22,89,VRB,4,50,10,,None,,,,,
IAD,6/17/2019,13,19,8,34,18,52,140,"19C, 19L, 19R | 19L, 30",VAC,19.42,6.2,89,VRB,4,50,10,,None,,,,,
IAD,6/17/2019,14,3,15,10,33,43,140,"19C, 19L, 19R | 19L, 30",VAC,17.6,5,87,220,3,70,10,,None,,,,,
IAD,6/17/2019,15,7,35,14,44,58,140,"19C, 19L, 19R | 19L, 30",VAC,20.33,5.57,89,0,0,180,10,,None,,,,,
IAD,6/17/2019,16,9,63,17,58,75,140,"19C, 19L, 19R | 19L, 30",VAC,16.83,5.46,84,350,12,85,10,,None,,,,,
IAD,6/17/2019,17,87,5,38,12,50,140,"19C, 19L, 19R | 19L, 30",VAC,34.34,5.7,84,350,12,85,10,,None,,,,,
IAD,6/17/2019,18,13,10,43,12,55,140,"19C, 19L, 19R | 19L, 30",VAC,32.36,6.62,80,40,9,80,10,,None,,,,,
IAD,6/17/2019,19,11,12,27,20,47,140,"19C, 19L, 19R | 19L, 30",IAC,28,7.07,78,160,4,28,10,,None,,,,,
IAD,6/17/2019,20,4,21,7,33,40,140,"19C, 19L, 19R | 19L, 30",IAC,27.5,8.29,73,240,3,28,6,-TSRA BR,Severe,,,,,
IAD,6/17/2019,21,3,42,16,32,48,140,"19C, 19L, 19R | 19L, 30",IAC,25.13,11.49,73,240,3,28,6,-TSRA BR,Severe,,,,,
IAD,6/17/2019,22,50,8,18,18,36,140,"19C, 19L, 19R | 19L, 30",VAC,24.62,12.11,73,0,0,75,10,TS,Severe,,,,,
IAD,6/17/2019,23,2,7,51,13,64,140,"19C, 19L, 19R | 19L, 30",VAC,23.75,6.5,71,150,3,130,10,,None,,,,,
IAD,6/18/2019,0,0,7,4,7,11,140,"19C, 19L, 19R | 19L, 30",VAC,0,6.43,71,0,0,110,8,,None,,,,,
IAD,6/18/2019,1,1,0,1,3,4,140,"19C, 19L, 19R | 19L, 30",VAC,19,0,71,0,0,110,8,,None,,,,,
IAD,6/18/2019,2,2,1,3,1,4,140,"19C, 19L, 19R | 19L, 30",VAC,17.67,0,71,170,3,110,10,,None,,,,,
IAD,6/18/2019,3,0,1,1,1,2,140,"19C, 19L, 19R | 19L, 30",VAC,0,6,69,0,0,130,10,,None,,,,,
IAD,6/18/2019,4,0,0,0,3,3,140,"19C, 19L, 19R | 19L, 30",VAC,0,4,69,0,0,130,10,,None,,,,,
IAD,6/18/2019,5,2,6,1,7,8,140,"19C, 19L, 19R | 19L, 30",VAC,17,4.91,71,0,0,140,10,BCFG,Minor,,,,,
IAD,6/18/2019,6,9,6,9,14,23,140,"19C, 19L, 19R | 19L, 30",VAC,15.18,5,71,140,3,120,10,BCFG,Minor,,,,,
IAD,6/18/2019,7,8,41,17,35,52,140,"19C, 19L, 19R | 19L, 30",VAC,17.27,6.71,75,0,0,110,10,,None,,,,,
IAD,6/18/2019,8,62,3,43,14,57,140,"19C, 19L, 19R | 19L, 30",VAC,18.36,7.38,75,0,0,110,10,,None,,,,,
IAD,6/18/2019,9,6,5,31,13,44,135,"19C, 19L | 19L, 30",VAC,15.44,5.25,78,0,0,100,10,,None,,,,,
IAD,6/18/2019,10,6,4,11,15,26,117,"19C, 19L | 19L, 30",VAC,15.22,6,78,0,0,100,10,,None,,,,,
IAD,6/18/2019,11,4,54,14,47,61,117,"19C, 19L | 19L, 30",VAC,20.86,5.74,82,280,12,35,10,,None,,,,,
IAD,6/18/2019,12,47,5,35,17,52,117,"19C, 19L | 19L, 30",VAC,17.48,6.38,82,280,12,35,10,,None,,,,,
IAD,6/18/2019,13,20,7,37,16,53,117,"19C, 19L | 19L, 30",VAC,19.13,9.11,84,280,9,35,10,,None,,,,,
IAD,6/18/2019,14,4,16,20,36,56,117,"19C, 19L | 19L, 30",VAC,17.78,5.55,84,270,9,110,10,,None,,,,,
IAD,6/18/2019,15,8,35,15,44,59,117,"19C, 19L | 19L, 30",VAC,31.83,5.53,84,280,9,140,10,,None,,,,,
IAD,6/18/2019,16,8,64,25,49,74,117,"19C, 19L | 19L, 30",VAC,23.75,6.29,84,280,9,140,10,,None,,,,,
IAD,6/18/2019,17,88,5,34,20,54,117,"19C, 19L | 19L, 30",VAC,43.07,7.67,73,150,7,90,10,TS,Severe,,,,,
IAD,6/18/2019,18,13,10,28,19,47,117,"19C, 19L | 19L, 30",VAC,21.19,9,73,170,5,110,10,,None,,,,,
IAD,6/18/2019,19,12,11,30,33,63,117,"19C, 19L | 19L, 30",VAC,24.6,7.33,71,190,6,110,10,,None,,,,,
IAD,6/18/2019,20,3,21,34,31,65,117,"19C, 19L | 19L, 30",VAC,23.6,6.24,71,0,0,55,10,,None,,,,,
IAD,6/18/2019,21,3,41,16,18,34,117,"19C, 19L | 19L, 30",VAC,15.33,5.74,71,0,0,55,10,,None,,,,,
IAD,6/18/2019,22,48,8,39,13,52,117,"19C, 19L | 19L, 30",VAC,17.98,6.27,71,160,3,90,10,-RA,Moderate,,,,,
IAD,6/18/2019,23,2,6,11,18,29,117,"19C, 19L | 19L, 30",VAC,17.25,5.57,71,160,4,70,10,,None,,,,,
IAD,6/19/2019,0,0,6,9,9,18,117,"19C, 19L | 19L, 30",IAC,0,4.57,71,160,6,5,10,,None,,,,,
IAD,6/19/2019,1,1,0,5,5,10,117,"19C, 19L | 19L, 30",IAC,13.5,7,71,180,6,5,10,,None,,,,,
IAD,6/19/2019,2,1,1,1,5,6,117,"19C, 19L | 19L, 30",IAC,22,0,71,180,6,7,10,,None,,,,,
IAD,6/19/2019,3,0,0,2,1,3,117,"19C, 19L | 19L, 30",IAC,0,4.5,71,230,4,10,10,,None,,,,,
IAD,6/19/2019,4,1,0,1,2,3,117,"19C, 19L | 19L, 30",IAC,11,4,69,170,3,9,10,BCFG,Minor,,,,,
IAD,6/19/2019,5,3,6,2,7,9,117,"19C, 19L | 19L, 30",IAC,11.33,4.78,71,0,0,8,10,,None,,,,,
IAD,6/19/2019,6,9,6,15,13,28,116,"19C, 19L | 19L, 30",IAC,13.42,4,71,0,0,8,10,,None,,,,,
IAD,6/19/2019,7,8,40,14,33,47,113,"19C, 19L | 19L, 30",IAC,19.5,6,71,170,3,9,10,,None,,,,,
IAD,6/19/2019,8,62,3,51,11,62,112,"19C, 19L | 19L, 30",IAC,22.14,7.5,75,150,3,14,10,,None,,,,,
IAD,6/19/2019,9,6,5,29,10,39,112,"19C, 19L | 19L, 30",IAC,22.27,5.89,75,150,3,14,10,,None,,,,,
IAD,6/19/2019,10,6,4,13,22,35,112,"19C, 19L | 19L, 30",IAC,22.11,6.11,77,140,3,18,10,,None,,,,,
IAD,6/19/2019,11,4,54,12,49,61,112,"19C, 19L | 19L, 30",IAC,22.29,6.57,78,190,7,20,10,,None,,,,,
IAD,6/19/2019,12,46,4,33,15,48,112,"19C, 19L | 19L, 30",VAC,20.67,5.5,80,190,8,110,10,,None,,,,,
IAD,6/19/2019,13,20,6,44,17,61,112,"19C, 19L | 19L, 30",VAC,19.4,4.67,84,190,6,100,10,,None,,,,,
IAD,6/19/2019,14,3,15,11,34,45,112,"19C, 19L | 19L, 30",VAC,22.2,5.42,84,190,6,100,10,,None,,,,,
IAD,6/19/2019,15,8,35,9,52,61,112,"19C, 19L | 19L, 30",VAC,26.12,6.66,86,230,6,100,10,,None,,,,,
IAD,6/19/2019,16,7,63,29,59,88,112,"19C, 19L | 19L, 30",VAC,30.14,6.15,86,170,9,95,10,,None,,,,,
IAD,6/19/2019,17,88,6,26,23,49,112,"19C, 19L | 19L, 30",VAC,44.05,6.2,86,170,9,95,10,,None,,,,,
IAD,6/19/2019,18,13,9,51,13,64,112,"19C, 19L | 19L, 30",VAC,36.93,6.91,82,160,5,90,10,,None,,,,,
IAD,6/19/2019,19,12,13,33,15,48,112,"19C, 19L | 19L, 30",VAC,30.54,8.67,82,160,5,90,10,,None,,,,,
IAD,6/19/2019,20,3,20,26,27,53,112,"19C, 19L | 19L, 30",VAC,21,6.08,78,160,5,95,10,,None,,,,,
IAD,6/19/2019,21,3,42,13,38,51,112,"19C, 19L | 19L, 30",VAC,17.17,5.73,78,160,5,95,10,,None,,,,,
IAD,6/19/2019,22,52,8,31,12,43,112,"19C, 19L | 19L, 30",VAC,29.92,10,78,180,8,170,10,,None,,,,,
IAD,6/19/2019,23,2,7,11,12,23,112,"19C, 19L | 19L, 30",VAC,13.25,6.5,77,190,7,180,10,,None,,,,,
IAD,6/20/2019,0,0,7,15,12,27,112,"19C, 19L | 19L, 30",VAC,0,5.83,75,190,8,250,10,,None,,,,,
IAD,6/20/2019,1,0,0,5,2,7,112,"19C, 19L | 19L, 30",IAC,16.33,6,73,190,7,7,10,,None,,,,,
IAD,6/20/2019,2,1,1,2,4,6,112,"19C, 19L | 19L, 30",IAC,13.5,6,73,200,6,7,10,,None,,,,,
IAD,6/20/2019,3,0,0,2,1,3,112,"19C, 19L | 19L, 30",IAC,0,0,73,190,6,7,10,,None,,,,,
IAD,6/20/2019,4,1,1,1,3,4,112,"19C, 19L | 19L, 30",IAC,10,4,73,200,5,7,10,,None,,,,,
IAD,6/20/2019,5,2,4,2,6,8,119,"19C, 19L, 19R | 19L, 30",IAC,15,4.13,73,170,4,7,10,,None,,,,,
IAD,6/20/2019,6,9,5,11,12,23,137,"19C, 19L, 19R | 19L, 30",IAC,13.3,4.86,73,180,4,7,10,,None,,,,,
IAD,6/20/2019,7,8,41,12,31,43,116,"19C, 19L | 19L, 30",IAC,20.33,5.44,73,180,4,8,10,,None,,,,,
IAD,6/20/2019,8,63,3,50,12,62,109,"19C, 19L | 19L, 30",VAC,18.95,4.6,77,180,6,130,10,,None,,,,,
IAD,6/20/2019,9,6,4,28,12,40,109,"19C, 19L | 19L, 30",VAC,15.64,5.11,82,210,12,150,10,,None,,,,,
IAD,6/20/2019,10,6,5,16,24,40,123,"19C, 19L, 19R | 19L, 30",VAC,17.36,5.88,84,210,10,30,10,,None,,,,,
IAD,6/20/2019,11,4,55,13,41,54,137,"19C, 19L, 19R | 19L, 30",VAC,15.88,5.85,84,210,10,30,10,,None,,,,,
IAD,6/20/2019,12,47,5,33,16,49,137,"19C, 19L, 19R | 19L, 30",VAC,24.56,8.33,84,270,10,34,10,-RA,Moderate,,,,,
IAD,6/20/2019,13,20,9,47,16,63,137,"19C, 19L, 19R | 19L, 30",VAC,19.83,6.64,89,250,12,50,10,,None,,,,,
IAD,6/20/2019,14,4,16,16,26,42,137,"19C, 19L, 19R | 19L, 30",VAC,10.75,9.95,89,280,12,60,10,,None,,,,,
IAD,6/20/2019,15,8,34,11,39,50,137,"19C, 19L, 19R | 19L, 30",VAC,45.43,7.39,89,280,12,60,10,,None,,,,,
IAD,6/20/2019,16,9,66,18,59,77,137,"19C, 19L, 19R | 19L, 30",VAC,22,8.56,89,250,10,100,10,,None,,,,,
IAD,6/20/2019,17,88,4,44,25,69,137,"19C, 19L, 19R | 19L, 30",VAC,32.06,5.75,84,270,6,100,10,,None,,,,,
IAD,6/20/2019,18,12,10,58,16,74,137,"19C, 19L, 19R | 19L, 30",VAC,35.19,7,80,0,0,120,10,,None,,,,,
IAD,6/20/2019,19,11,14,32,20,52,137,"19C, 19L, 19R | 19L, 30",VAC,21.69,6.61,78,200,6,80,10,,None,,,,,
IAD,6/20/2019,20,5,21,11,28,39,137,"19C, 19L, 19R | 19L, 30",VAC,19,7.71,78,200,6,80,10,,None,,,,,
IAD,6/20/2019,21,4,42,10,32,42,137,"19C, 19L, 19R | 19L, 30",VAC,20.83,6.95,75,200,7,100,10,-RA,Moderate,,,,,
IAD,6/20/2019,22,51,8,40,15,55,137,"19C, 19L, 19R | 19L, 30",VAC,20.52,7.13,73,210,4,110,10,-RA,Moderate,,,,,
IAD,6/20/2019,23,2,7,24,12,36,137,"19C, 19L, 19R | 19L, 30",VAC,17.75,6.67,73,200,7,70,10,,None,,,,,
IAD,6/21/2019,0,0,6,2,10,12,137,"19C, 19L, 19R | 19L, 30",VAC,0,6.29,73,250,6,50,10,,None,,,,,
IAD,6/21/2019,1,1,0,5,3,8,137,"19C, 19L, 19R | 19L, 30",VAC,30,0,73,250,6,50,10,,None,,,,,
IAD,6/21/2019,2,1,1,1,2,3,137,"19C, 19L, 19R | 19L, 30",VAC,13.5,0,71,240,6,65,10,,None,,,,,
IAD,6/21/2019,3,0,0,1,0,1,137,"19C, 19L, 19R | 19L, 30",VAC,0,6,71,260,3,45,10,,None,,,,,
IAD,6/21/2019,4,1,0,1,1,2,137,"19C, 19L, 19R | 19L, 30",VAC,12,5.67,73,280,12,43,10,,None,,,,,
IAD,6/21/2019,5,3,7,4,10,14,132,"19C, 19L | 19L, 30",VAC,13,6.4,73,280,12,43,10,,None,,,,,
IAD,6/21/2019,6,9,7,10,12,22,116,"1C, 1R | 1R, 30",VAC,12.3,5.4,73,310,19,35,10,,None,,,,,
IAD,6/21/2019,7,8,40,12,38,50,116,"1C, 1R | 1R, 30",VAC,19.47,5.95,73,310,19,35,10,,None,,,,,
IAD,6/21/2019,8,64,3,47,11,58,116,"1C, 1R | 1R, 30",VAC,23.43,4.33,73,300,21,41,10,,None,,,,,
IAD,6/21/2019,9,6,4,30,8,38,116,"1C, 1R | 1R, 30",VAC,25.63,4.43,73,300,21,41,10,,None,,,,,
IAD,6/21/2019,10,6,5,13,23,36,116,"1C, 1R | 1R, 30",VAC,17.25,5.5,75,300,23,40,10,,None,,,,,
IAD,6/21/2019,11,5,55,14,42,56,116,"1C, 1R | 1R, 30",VAC,16.13,5.88,75,300,23,40,10,,None,,,,,
IAD,6/21/2019,12,45,4,36,12,48,116,"1C, 1R | 1R, 30",VAC,21.85,7.43,78,320,20,46,10,,None,,,,,
IAD,6/21/2019,13,19,7,36,14,50,116,"1C, 1R | 1R, 30",VAC,18.54,5,80,310,21,55,10,,None,,,,,
IAD,6/21/2019,14,3,15,17,29,46,130,"1C, 1L, 1R | 1R, 30",VAC,14.5,5.95,80,310,22,999,10,,None,,,,,
IAD,6/21/2019,15,6,36,10,48,58,144,"1C, 1L, 1R | 1R, 30",VAC,17.25,5.97,82,320,17,999,10,,None,,,,,
IAD,6/21/2019,16,10,63,22,55,77,144,"1C, 1L, 1R | 1R, 30",VAC,17.94,7.18,82,310,18,999,10,,None,,,,,
IAD,6/21/2019,17,87,4,51,11,62,144,"1C, 1L, 1R | 1R, 30",VAC,38.59,7,80,300,19,999,10,,None,,,,,
IAD,6/21/2019,18,12,10,36,17,53,144,"1C, 1L, 1R | 1R, 30",VAC,26.77,6.79,80,300,19,999,10,,None,,,,,
IAD,6/21/2019,19,11,14,29,23,52,144,"1C, 1L, 1R | 1R, 30",VAC,25.09,7.18,78,300,8,999,10,,None,,,,,
IAD,6/21/2019,20,5,21,16,29,45,144,"1C, 1L, 1R | 1R, 30",VAC,16.25,5.59,73,300,11,150,10,,None,,,,,
IAD,6/21/2019,21,3,42,4,29,33,144,"1C, 1L, 1R | 1R, 30",VAC,18,5.55,73,300,11,150,10,,None,,,,,
IAD,6/21/2019,22,51,8,44,15,59,144,"1C, 1L, 1R | 1R, 30",VAC,19.38,7.5,71,310,8,999,10,,None,,,,,
IAD,6/21/2019,23,2,6,17,5,22,144,"1C, 1L, 1R | 1R, 30",VAC,14.75,4.71,68,330,3,250,10,,None,,,,,
IAD,6/22/2019,0,0,5,1,8,9,144,"1C, 1L, 1R | 1R, 30",VAC,0,4.86,68,330,3,250,10,,None,,,,,
IAD,6/22/2019,1,0,0,1,3,4,144,"1C, 1L, 1R | 1R, 30",VAC,12,5,64,VRB,3,250,10,,None,,,,,
IAD,6/22/2019,2,0,1,2,3,5,144,"1C, 1L, 1R | 1R, 30",VAC,12,4,64,290,7,250,10,,None,,,,,
IAD,6/22/2019,3,0,0,0,0,0,144,"1C, 1L, 1R | 1R, 30",VAC,0,5,64,310,9,250,10,,None,,,,,
IAD,6/22/2019,4,1,1,1,3,4,144,"1C, 1L, 1R | 1R, 30",VAC,16,5,64,320,4,999,10,,None,,,,,
